datetime,Price,kWh,Temperature,Bill
2015-01-25,3.63,1.058,0.0,3.8
2015-01-25,3.72,0.821,0.2,3.1
2015-01-25,3.69,1.147,0.1,4.2
2015-01-25,3.63,1.637,-0.1,5.9
2015-01-25,3.61,2.212,-0.6,8.0
2015-01-25,3.63,3.15,-0.9,11.4
2015-01-25,3.76,2.179,-1.0,8.2
2015-01-25,4.1,2.346,-1.0,9.6
2015-01-25,4.05,2.058,-1.1,8.3
2015-01-25,3.88,2.152,-1.5,8.3
2015-01-25,3.75,1.472,-1.6,5.5
2015-01-25,3.65,4.594,-1.3,16.8
2015-01-25,3.62,5.17,-1.1,18.7
2015-01-26,3.48,4.306,-1.2,15.0
2015-01-26,3.34,4.294,-1.1,14.3
2015-01-26,3.24,4.338,-1.0,14.1
2015-01-26,3.17,1.875,-0.9,5.9
2015-01-26,3.15,1.561,-0.9,4.9
2015-01-26,3.2,2.382,-1.1,7.6
2015-01-26,3.86,2.571,-0.7,9.9
2015-01-26,5.59,1.496,-0.9,8.4
2015-01-26,6.75,1.985,-1.1,13.4
2015-01-26,6.21,1.837,-1.3,11.4
2015-01-26,6.21,1.879,-1.5,11.7
2015-01-26,5.43,1.04,-1.3,5.6
2015-01-26,6.19,2.875,-1.5,17.8
2015-01-26,4.89,2.407,-1.3,11.8
2015-01-26,4.49,1.863,-1.3,8.4
2015-01-26,4.78,1.832,-1.6,8.8
2015-01-26,6.16,2.167,-1.7,13.3
2015-01-26,6.2,2.109,-1.6,13.1
2015-01-26,6.2,1.948,-1.4,12.1
2015-01-26,5.59,2.209,-1.2,12.3
2015-01-26,3.94,2.199,-1.0,8.7
2015-01-26,3.67,1.611,-0.6,5.9
2015-01-26,3.56,4.647,-0.6,16.5
2015-01-26,3.47,4.748,-0.5,16.5
2015-01-27,3.29,5.446,-0.4,17.9
2015-01-27,3.2,4.29,-0.3,13.7
2015-01-27,3.14,4.393,-0.1,13.8
2015-01-27,3.12,1.179,-0.1,3.7
2015-01-27,3.13,1.635,0.0,5.1
2015-01-27,3.21,2.048,-0.1,6.6
2015-01-27,3.69,2.14,0.1,7.9
2015-01-27,4.84,1.211,0.4,5.9
2015-01-27,7.94,1.742,0.3,13.8
2015-01-27,6.83,2.11,0.2,14.4
2015-01-27,6.97,1.811,0.0,12.6
2015-01-27,6.83,2.726,-0.2,18.6
2015-01-27,6.21,2.077,-0.7,12.9
2015-01-27,6.28,2.708,-1.1,17.0
2015-01-27,5.62,1.962,-2.4,11.0
2015-01-27,5.61,0.722,-0.9,4.1
2015-01-27,7.57,0.77,-1.1,5.8
2015-01-27,8.06,1.361,-3.3,11.0
2015-01-27,7.94,1.22,-1.5,9.7
2015-01-27,5.62,1.322,-1.3,7.4
2015-01-27,3.85,1.72,-1.3,6.6
2015-01-27,3.7,1.902,-1.7,7.0
2015-01-27,3.64,4.884,-2.0,17.8
2015-01-27,3.58,4.511,-2.1,16.1
2015-01-28,3.45,3.84,-2.2,13.2
2015-01-28,3.34,3.868,-2.1,12.9
2015-01-28,3.3,1.823,-2.1,6.0
2015-01-28,3.22,2.097,-1.9,6.8
2015-01-28,3.13,1.136,-1.6,3.6
2015-01-28,3.19,1.554,-1.4,5.0
2015-01-28,3.61,1.271,-1.4,4.6
2015-01-28,5.23,1.477,-1.4,7.7
2015-01-28,5.28,1.92,-1.1,10.1
2015-01-28,4.87,2.146,-0.9,10.5
2015-01-28,4.49,2.706,-0.6,12.1
2015-01-28,4.36,2.666,-0.4,11.6
2015-01-28,4.34,1.909,-0.1,8.3
2015-01-28,4.16,2.248,0.1,9.4
2015-01-28,4.15,2.21,0.2,9.2
2015-01-28,4.21,2.248,0.1,9.5
2015-01-28,4.45,3.041,-0.1,13.5
2015-01-28,4.96,2.804,0.1,13.9
2015-01-28,4.63,6.244,0.0,28.9
2015-01-28,4.91,5.579,-0.2,27.4
2015-01-28,3.71,5.039,-0.2,18.7
2015-01-28,3.42,5.325,-0.2,18.2
2015-01-28,3.36,3.403,-0.1,11.4
2015-01-28,3.25,1.73,0.0,5.6
2015-01-29,3.09,2.494,0.0,7.7
2015-01-29,2.97,1.38,0.2,4.1
2015-01-29,2.87,1.222,0.2,3.5
2015-01-29,2.86,1.1,0.3,3.1
2015-01-29,2.86,1.166,0.8,3.3
2015-01-29,3.03,1.462,0.4,4.4
2015-01-29,3.55,2.307,0.8,8.2
2015-01-29,4.12,2.232,0.9,9.2
2015-01-29,5.37,1.661,0.3,8.9
2015-01-29,4.95,1.515,0.4,7.5
2015-01-29,4.44,1.872,0.4,8.3
2015-01-29,4.43,1.692,0.5,7.5
2015-01-29,4.37,2.22,0.5,9.7
2015-01-29,4.31,1.546,0.6,6.7
2015-01-29,4.1,2.599,0.3,10.7
2015-01-29,4.02,1.752,0.5,7.0
2015-01-29,4.55,2.497,0.5,11.4
2015-01-29,5.16,2.025,0.2,10.4
2015-01-29,4.82,2.061,-0.1,9.9
2015-01-29,4.73,1.837,-0.4,8.7
2015-01-29,3.62,2.141,-0.7,7.8
2015-01-29,3.56,2.598,-1.1,9.2
2015-01-29,3.52,3.243,-1.3,11.4
2015-01-29,3.48,4.116,-1.2,14.3
2015-01-30,3.28,4.085,-1.3,13.4
2015-01-30,3.3,4.006,-1.3,13.2
2015-01-30,3.25,0.982,-1.2,3.2
2015-01-30,3.28,1.654,-1.3,5.4
2015-01-30,3.26,2.526,-1.3,8.2
2015-01-30,3.31,2.2,-1.2,7.3
2015-01-30,3.58,1.966,-1.0,7.0
2015-01-30,4.51,1.709,-1.0,7.7
2015-01-30,5.32,1.97,-1.1,10.5
2015-01-30,4.95,2.219,-1.0,11.0
2015-01-30,4.45,4.447,-0.8,19.8
2015-01-30,4.34,2.862,-0.8,12.4
2015-01-30,4.44,2.603,-0.5,11.6
2015-01-30,4.54,1.792,-0.1,8.1
2015-01-30,4.45,1.92,0.0,8.5
2015-01-30,4.57,1.785,-0.6,8.2
2015-01-30,5.3,2.081,-0.9,11.0
2015-01-30,5.38,2.612,-1.3,14.1
2015-01-30,5.04,2.459,-1.3,12.4
2015-01-30,4.82,1.773,-1.2,8.5
2015-01-30,3.8,1.963,-2.2,7.5
2015-01-30,3.66,1.815,-2.5,6.6
2015-01-30,3.6,3.679,-1.8,13.2
2015-01-30,3.57,5.49,-1.5,19.6
2015-01-31,3.43,4.781,-1.4,16.4
2015-01-31,3.46,4.742,-1.6,16.4
2015-01-31,3.37,4.09,-1.8,13.8
2015-01-31,3.34,2.288,-1.9,7.6
2015-01-31,3.31,1.717,-2.4,5.7
2015-01-31,3.32,1.916,-3.8,6.4
2015-01-31,3.35,2.257,-5.8,7.6
2015-01-31,3.38,2.875,-6.1,9.7
2015-01-31,3.42,2.259,-4.9,7.7
2015-01-31,3.51,2.587,-4.1,9.1
2015-01-31,3.57,2.845,-4.6,10.2
2015-01-31,3.6,2.291,-4.3,8.2
2015-01-31,3.57,2.798,-4.3,10.0
2015-01-31,3.52,2.501,-3.8,8.8
2015-01-31,3.5,1.874,-3.9,6.6
2015-01-31,3.5,1.162,-3.9,4.1
2015-01-31,3.53,2.637,-3.8,9.3
2015-01-31,3.61,2.979,-3.6,10.8
2015-01-31,3.68,2.696,-3.5,9.9
2015-01-31,3.64,4.167,-3.5,15.2
2015-01-31,3.57,3.094,-3.4,11.0
2015-01-31,3.51,1.597,-3.2,5.6
2015-01-31,3.47,2.275,-3.0,7.9
2015-01-31,3.45,4.522,-2.9,15.6
2015-02-01,3.26,3.816,-2.9,12.4
2015-02-01,3.35,3.936,-3.1,13.2
2015-02-01,3.26,4.137,-3.2,13.5
2015-02-01,3.22,2.342,-3.0,7.5
2015-02-01,3.18,1.745,-3.0,5.5
2015-02-01,3.2,2.791,-3.0,8.9
2015-02-01,3.22,3.443,-2.9,11.1
2015-02-01,3.24,3.221,-3.5,10.4
2015-02-01,3.28,3.06,-3.8,10.0
2015-02-01,3.45,3.473,-3.9,12.0
2015-02-01,3.52,2.153,-4.0,7.6
2015-02-01,3.55,1.92,-4.0,6.8
2015-02-01,3.55,1.808,-3.7,6.4
2015-02-01,3.53,1.916,-3.8,6.8
2015-02-01,3.5,2.511,-4.5,8.8
2015-02-01,3.5,3.776,-4.7,13.2
2015-02-01,3.53,3.616,-5.0,12.8
2015-02-01,3.6,3.958,-5.1,14.2
2015-02-01,3.68,3.17,-5.5,11.7
2015-02-01,3.68,2.51,-6.2,9.2
2015-02-01,3.65,3.538,-6.9,12.9
2015-02-01,3.55,2.757,-7.5,9.8
2015-02-01,3.52,3.386,-7.8,11.9
2015-02-01,3.49,4.745,-7.9,16.6
2015-02-02,3.34,4.291,-8.0,14.3
2015-02-02,3.38,4.543,-7.9,15.4
2015-02-02,3.27,3.141,-7.7,10.3
2015-02-02,3.25,1.785,-7.6,5.8
2015-02-02,3.25,1.674,-7.8,5.4
2015-02-02,3.33,1.897,-8.1,6.3
2015-02-02,3.52,1.9,-8.3,6.7
2015-02-02,4.25,2.127,-8.5,9.0
2015-02-02,5.08,2.227,-9.0,11.3
2015-02-02,5.63,4.054,-9.3,22.8
2015-02-02,5.6,4.124,-9.6,23.1
2015-02-02,5.49,3.278,-9.6,18.0
2015-02-02,4.03,2.743,-9.5,11.1
2015-02-02,3.95,2.594,-9.6,10.2
2015-02-02,4.02,4.092,-9.8,16.4
2015-02-02,3.97,2.988,-9.9,11.9
2015-02-02,4.53,4.575,-10.0,20.7
2015-02-02,5.81,5.093,-10.0,29.6
2015-02-02,6.21,2.748,-10.4,17.1
2015-02-02,6.21,3.285,-10.5,20.4
2015-02-02,4.21,2.687,-10.6,11.3
2015-02-02,3.81,2.504,-10.7,9.5
2015-02-02,3.77,4.345,-10.8,16.4
2015-02-02,3.69,6.814,-10.7,25.1
2015-02-03,3.62,4.791,-10.5,17.3
2015-02-03,3.57,4.83,-10.5,17.2
2015-02-03,3.5,3.734,-10.4,13.1
2015-02-03,3.48,2.07,-10.2,7.2
2015-02-03,3.48,3.141,-10.1,10.9
2015-02-03,3.5,3.594,-10.2,12.6
2015-02-03,3.65,2.35,-10.2,8.6
2015-02-03,4.3,2.239,-9.9,9.6
2015-02-03,5.7,2.571,-9.7,14.7
2015-02-03,6.34,3.357,-9.7,21.3
2015-02-03,6.35,4.359,-9.4,27.7
2015-02-03,6.19,2.859,-9.1,17.7
2015-02-03,4.7,1.806,-8.9,8.5
2015-02-03,4.3,3.19,-8.4,13.7
2015-02-03,4.42,5.035,-8.3,22.3
2015-02-03,4.34,3.296,-8.1,14.3
2015-02-03,4.61,4.45,-7.8,20.5
2015-02-03,6.09,2.915,-7.7,17.8
2015-02-03,7.27,1.941,-7.8,14.1
2015-02-03,7.42,1.932,-8.0,14.3
2015-02-03,5.06,2.809,-7.8,14.2
2015-02-03,4.1,2.544,-7.6,10.4
2015-02-03,3.87,3.801,-7.6,14.7
2015-02-03,3.76,5.081,-7.9,19.1
2015-02-04,3.65,4.342,-8.1,15.8
2015-02-04,3.69,4.428,-7.9,16.3
2015-02-04,3.63,4.547,-7.7,16.5
2015-02-04,3.61,2.844,-7.8,10.3
2015-02-04,3.62,1.808,-7.9,6.5
2015-02-04,3.69,2.631,-7.9,9.7
2015-02-04,3.85,2.098,-7.9,8.1
2015-02-04,4.44,1.452,-8.4,6.4
2015-02-04,6.16,2.124,-8.9,13.1
2015-02-04,7.66,2.087,-9.2,16.0
2015-02-04,7.58,2.001,-9.5,15.2
2015-02-04,7.39,2.675,-9.4,19.8
2015-02-04,5.57,2.804,-8.8,15.6
2015-02-04,5.52,4.674,-8.6,25.8
2015-02-04,5.81,2.372,-9.0,13.8
2015-02-04,5.73,2.393,-9.0,13.7
2015-02-04,6.0,3.177,-9.1,19.1
2015-02-04,6.04,2.915,-9.0,17.6
2015-02-04,7.36,2.632,-8.8,19.4
2015-02-04,7.64,2.394,-8.8,18.3
2015-02-04,5.49,2.254,-8.8,12.4
2015-02-04,4.57,2.204,-8.6,10.1
2015-02-04,4.26,4.266,-8.4,18.2
2015-02-04,3.95,5.395,-8.4,21.3
2015-02-05,3.78,4.926,-8.1,18.6
2015-02-05,3.76,2.827,-8.8,10.6
2015-02-05,3.7,1.959,-8.2,7.2
2015-02-05,3.67,1.718,-7.8,6.3
2015-02-05,3.66,1.982,-7.5,7.3
2015-02-05,3.7,2.669,-7.3,9.9
2015-02-05,3.82,3.13,-7.1,12.0
2015-02-05,4.44,2.703,-6.5,12.0
2015-02-05,6.2,2.225,-5.9,13.8
2015-02-05,7.51,2.111,-6.1,15.9
2015-02-05,7.18,2.84,-5.8,20.4
2015-02-05,6.3,3.176,-5.4,20.0
2015-02-05,5.04,2.881,-5.0,14.5
2015-02-05,4.45,1.444,-4.4,6.4
2015-02-05,4.89,1.784,-4.2,8.7
2015-02-05,4.47,1.753,-3.7,7.8
2015-02-05,4.42,2.219,-3.5,9.8
2015-02-05,4.92,2.573,-3.0,12.7
2015-02-05,6.24,3.176,-2.9,19.8
2015-02-05,5.76,2.313,-2.8,13.3
2015-02-05,4.34,2.242,-2.5,9.7
2015-02-05,3.86,1.528,-2.2,5.9
2015-02-05,3.79,3.403,-1.6,12.9
2015-02-05,3.69,4.381,-1.4,16.2
2015-02-06,3.6,5.739,-1.0,20.7
2015-02-06,3.56,5.069,-1.3,18.0
2015-02-06,3.49,1.846,-0.6,6.4
2015-02-06,3.44,1.668,-0.3,5.7
2015-02-06,3.44,1.509,0.7,5.2
2015-02-06,3.5,1.943,1.0,6.8
2015-02-06,3.6,2.536,1.2,9.1
2015-02-06,4.33,2.541,0.7,11.0
2015-02-06,4.58,1.803,-0.6,8.3
2015-02-06,5.04,2.202,-2.1,11.1
2015-02-06,5.64,1.694,-2.2,9.6
2015-02-06,4.79,1.636,-1.8,7.8
2015-02-06,4.26,2.052,-1.0,8.7
2015-02-06,3.88,2.553,-0.9,9.9
2015-02-06,3.84,3.127,0.0,12.0
2015-02-06,3.8,2.57,-0.8,9.8
2015-02-06,4.28,2.278,-2.0,9.7
2015-02-06,4.44,3.13,-4.6,13.9
2015-02-06,5.47,2.168,-7.6,11.9
2015-02-06,5.19,3.455,-6.7,17.9
2015-02-06,3.71,3.12,-7.1,11.6
2015-02-06,3.65,2.153,-6.5,7.9
2015-02-06,3.61,3.026,-5.1,10.9
2015-02-06,3.56,4.653,-4.9,16.6
2015-02-07,3.51,4.277,-3.5,15.0
2015-02-07,3.44,3.37,-2.1,11.6
2015-02-07,3.39,1.037,-1.1,3.5
2015-02-07,3.3,0.911,-0.7,3.0
2015-02-07,3.26,1.411,-1.5,4.6
2015-02-07,3.23,2.014,-0.7,6.5
2015-02-07,3.21,2.517,0.8,8.1
2015-02-07,3.24,1.725,1.1,5.6
2015-02-07,3.33,1.492,2.0,5.0
2015-02-07,3.36,1.541,2.1,5.2
2015-02-07,3.4,1.458,2.6,5.0
2015-02-07,3.42,1.601,3.1,5.5
2015-02-07,3.38,1.818,3.0,6.1
2015-02-07,3.31,2.879,1.8,9.5
2015-02-07,3.24,1.85,0.9,6.0
2015-02-07,3.2,0.854,0.8,2.7
2015-02-07,3.24,1.563,0.1,5.1
2015-02-07,3.76,2.785,-0.4,10.5
2015-02-07,3.76,2.322,-0.8,8.7
2015-02-07,3.71,2.841,-1.3,10.5
2015-02-07,3.36,2.713,-1.0,9.1
2015-02-07,3.25,1.215,-2.0,3.9
2015-02-07,3.25,2.215,-2.5,7.2
2015-02-07,3.21,3.467,-1.8,11.1
2015-02-08,3.07,3.464,-1.5,10.6
2015-02-08,3.17,3.533,-2.5,11.2
2015-02-08,3.1,2.357,-2.8,7.3
2015-02-08,3.07,0.482,-2.9,1.5
2015-02-08,3.08,1.327,-4.0,4.1
2015-02-08,3.1,2.468,-4.3,7.7
2015-02-08,3.14,2.162,-4.7,6.8
2015-02-08,3.17,1.697,-5.3,5.4
2015-02-08,3.18,1.724,-5.5,5.5
2015-02-08,3.21,1.973,-5.7,6.3
2015-02-08,3.25,2.071,-5.7,6.7
2015-02-08,3.33,1.836,-5.7,6.1
2015-02-08,3.36,2.618,-5.6,8.8
2015-02-08,3.33,1.759,-6.0,5.9
2015-02-08,3.33,1.914,-6.5,6.4
2015-02-08,3.34,3.701,-6.6,12.4
2015-02-08,3.36,2.799,-7.6,9.4
2015-02-08,3.82,0.965,-9.9,3.7
2015-02-08,4.21,2.751,-13.4,11.6
2015-02-08,4.25,3.56,-15.8,15.1
2015-02-08,3.83,3.323,-17.6,12.7
2015-02-08,3.51,2.591,-17.4,9.1
2015-02-08,3.87,3.449,-14.5,13.3
2015-02-08,3.56,4.752,-13.9,16.9
2015-02-09,3.29,4.734,-13.4,15.6
2015-02-09,3.23,4.707,-12.5,15.2
2015-02-09,3.16,4.926,-11.7,15.6
2015-02-09,3.13,2.902,-11.6,9.1
2015-02-09,3.15,2.483,-10.8,7.8
2015-02-09,3.21,2.223,-10.0,7.1
2015-02-09,5.53,1.829,-8.4,10.1
2015-02-09,7.06,1.909,-8.1,13.5
2015-02-09,7.45,1.918,-8.5,14.3
2015-02-09,6.83,2.276,-7.7,15.5
2015-02-09,6.82,2.748,-7.4,18.7
2015-02-09,6.82,2.388,-6.9,16.3
2015-02-09,5.5,1.538,-6.0,8.5
2015-02-09,4.36,1.638,-5.2,7.1
2015-02-09,5.49,1.744,-4.6,9.6
2015-02-09,4.95,2.547,-4.2,12.6
2015-02-09,5.5,3.012,-3.9,16.6
2015-02-09,6.19,4.189,-3.6,25.9
2015-02-09,5.96,2.269,-3.0,13.5
2015-02-09,5.96,1.682,-2.3,10.0
2015-02-09,4.28,1.656,-2.0,7.1
2015-02-09,3.57,1.655,-2.0,5.9
2015-02-09,3.51,3.048,1.8,10.7
2015-02-09,3.45,5.088,1.6,17.6
2015-02-10,3.36,4.998,3.4,16.8
2015-02-10,3.14,4.468,3.3,14.0
2015-02-10,3.14,1.36,3.8,4.3
2015-02-10,3.12,1.248,3.8,3.9
2015-02-10,3.17,1.675,4.0,5.3
2015-02-10,3.23,2.636,4.0,8.5
2015-02-10,3.37,2.802,3.1,9.4
2015-02-10,4.88,1.851,2.2,9.0
2015-02-10,5.22,2.013,3.1,10.5
2015-02-10,5.1,2.456,3.8,12.5
2015-02-10,4.97,2.307,3.9,11.5
2015-02-10,4.92,2.468,3.6,12.1
2015-02-10,3.72,2.224,3.2,8.3
2015-02-10,3.82,2.259,3.2,8.6
2015-02-10,4.83,1.895,3.2,9.2
2015-02-10,4.29,1.414,4.0,6.1
2015-02-10,4.84,1.392,3.8,6.7
2015-02-10,5.21,1.236,4.1,6.4
2015-02-10,5.12,1.49,4.6,7.6
2015-02-10,5.24,2.498,5.3,13.1
2015-02-10,3.96,2.468,5.3,9.8
2015-02-10,3.55,1.91,5.0,6.8
2015-02-10,3.53,1.753,5.0,6.2
2015-02-10,3.48,4.416,4.8,15.4
2015-02-11,3.39,4.166,4.5,14.1
2015-02-11,3.31,4.204,4.2,13.9
2015-02-11,3.25,4.349,3.9,14.1
2015-02-11,3.23,3.233,3.6,10.4
2015-02-11,3.24,1.967,3.7,6.4
2015-02-11,3.29,1.385,3.9,4.6
2015-02-11,3.43,1.455,3.6,5.0
2015-02-11,4.71,1.945,3.2,9.2
2015-02-11,5.96,1.59,3.5,9.5
2015-02-11,5.96,3.237,3.0,19.3
2015-02-11,5.21,2.949,2.9,15.4
2015-02-11,4.96,1.312,3.8,6.5
2015-02-11,3.81,0.561,3.1,2.1
2015-02-11,3.71,1.589,3.4,5.9
2015-02-11,4.46,1.773,3.6,7.9
2015-02-11,4.29,1.567,4.3,6.7
2015-02-11,4.07,3.064,4.4,12.5
2015-02-11,5.22,2.286,4.5,11.9
2015-02-11,5.96,1.031,4.4,6.1
2015-02-11,5.58,1.529,4.8,8.5
2015-02-11,3.82,1.34,4.6,5.1
2015-02-11,3.59,1.155,3.9,4.1
2015-02-11,3.59,3.203,4.0,11.5
2015-02-11,3.5,4.9,4.3,17.2
2015-02-12,3.42,4.43,4.0,15.2
2015-02-12,3.32,2.516,4.7,8.4
2015-02-12,3.29,1.237,4.4,4.1
2015-02-12,3.26,1.239,4.4,4.0
2015-02-12,3.26,1.159,4.5,3.8
2015-02-12,3.32,2.216,4.3,7.4
2015-02-12,4.28,2.025,3.8,8.7
2015-02-12,5.47,1.303,4.2,7.1
2015-02-12,5.22,1.766,4.2,9.2
2015-02-12,5.48,1.852,4.1,10.1
2015-02-12,5.24,1.805,4.0,9.5
2015-02-12,5.23,2.283,3.5,11.9
2015-02-12,4.33,2.477,3.1,10.7
2015-02-12,4.08,1.664,2.5,6.8
2015-02-12,4.86,1.523,2.4,7.4
2015-02-12,4.87,2.446,1.8,11.9
2015-02-12,5.47,2.647,1.0,14.5
2015-02-12,6.05,2.968,0.6,18.0
2015-02-12,7.14,2.767,0.1,19.8
2015-02-12,8.71,3.593,-0.7,31.3
2015-02-12,5.46,2.465,-0.6,13.5
2015-02-12,4.07,1.605,-1.0,6.5
2015-02-12,3.7,1.711,-2.0,6.3
2015-02-12,3.61,3.991,-3.0,14.4
2015-02-13,3.5,5.102,-4.0,17.9
2015-02-13,3.44,4.21,-4.2,14.5
2015-02-13,3.39,1.957,-4.9,6.6
2015-02-13,3.34,1.592,-6.0,5.3
2015-02-13,3.35,1.667,-4.4,5.6
2015-02-13,3.4,1.615,-4.0,5.5
2015-02-13,5.21,2.225,-4.0,11.6
2015-02-13,7.92,3.153,-3.3,25.0
2015-02-13,7.88,3.068,-3.2,24.2
2015-02-13,7.88,1.977,-2.8,15.6
2015-02-13,7.88,1.942,-0.8,15.3
2015-02-13,7.88,2.262,-0.5,17.8
2015-02-13,5.33,2.99,-0.3,15.9
2015-02-13,4.92,3.628,-0.1,17.8
2015-02-13,5.46,1.912,0.0,10.4
2015-02-13,6.2,1.609,-0.7,10.0
2015-02-13,5.22,2.742,-1.2,14.3
2015-02-13,7.7,2.876,-2.2,22.1
2015-02-13,7.88,1.749,-2.1,13.8
2015-02-13,7.45,2.49,-1.7,18.6
2015-02-13,4.97,3.331,-1.7,16.6
2015-02-13,4.07,2.32,-1.8,9.4
2015-02-13,4.41,1.84,-2.2,8.1
2015-02-13,3.59,4.052,-2.3,14.5
2015-02-14,3.37,4.157,-2.4,14.0
2015-02-14,3.41,3.966,-2.5,13.5
2015-02-14,3.37,4.461,-2.6,15.0
2015-02-14,3.36,4.446,-2.8,14.9
2015-02-14,3.35,1.809,-2.7,6.1
2015-02-14,3.35,2.577,-2.9,8.6
2015-02-14,3.39,2.07,-3.4,7.0
2015-02-14,3.37,1.307,-3.3,4.4
2015-02-14,3.37,2.749,-3.6,9.3
2015-02-14,3.52,1.857,-4.0,6.5
2015-02-14,3.91,1.662,-3.9,6.5
2015-02-14,3.82,3.129,-3.5,12.0
2015-02-14,3.7,3.097,-3.7,11.5
2015-02-14,3.69,1.824,-3.8,6.7
2015-02-14,3.51,1.991,-4.7,7.0
2015-02-14,3.45,2.209,-4.8,7.6
2015-02-14,3.91,3.35,-6.4,13.1
2015-02-14,5.48,3.399,-8.6,18.6
2015-02-14,5.48,3.924,-10.4,21.5
2015-02-14,5.48,3.933,-10.2,21.6
2015-02-14,3.96,2.5,-12.2,9.9
2015-02-14,3.75,2.247,-12.8,8.4
2015-02-14,5.02,3.564,-12.5,17.9
2015-02-14,3.97,4.705,-13.2,18.7
2015-02-15,3.6,4.097,-13.6,14.7
2015-02-15,3.33,5.094,-15.7,17.0
2015-02-15,3.27,4.044,-17.3,13.2
2015-02-15,3.25,1.28,-18.4,4.2
2015-02-15,3.24,1.395,-19.6,4.5
2015-02-15,3.23,1.25,-19.7,4.0
2015-02-15,3.23,2.304,-20.1,7.4
2015-02-15,3.25,3.168,-20.8,10.3
2015-02-15,3.26,2.893,-20.4,9.4
2015-02-15,3.29,3.357,-19.5,11.0
2015-02-15,3.31,2.466,-18.0,8.2
2015-02-15,3.34,1.991,-16.5,6.6
2015-02-15,3.27,3.656,-14.7,12.0
2015-02-15,3.24,3.759,-12.6,12.2
2015-02-15,3.24,3.263,-11.4,10.6
2015-02-15,3.24,2.748,-10.7,8.9
2015-02-15,3.24,3.628,-11.2,11.8
2015-02-15,3.92,2.891,-12.3,11.3
2015-02-15,4.95,3.296,-10.5,16.3
2015-02-15,4.94,3.222,-10.1,15.9
2015-02-15,4.47,3.239,-10.5,14.5
2015-02-15,3.59,1.667,-10.9,6.0
2015-02-15,4.16,4.877,-12.9,20.3
2015-02-15,3.79,4.82,-10.6,18.3
2015-02-16,3.36,4.572,-12.2,15.4
2015-02-16,3.23,4.598,-13.6,14.9
2015-02-16,3.17,2.937,-8.8,9.3
2015-02-16,3.14,2.885,-8.3,9.1
2015-02-16,3.18,2.375,-7.2,7.6
2015-02-16,3.21,2.034,-6.2,6.5
2015-02-16,3.59,1.996,-5.8,7.2
2015-02-16,5.5,2.307,-5.7,12.7
2015-02-16,5.59,3.333,-5.9,18.6
2015-02-16,6.2,3.879,-5.5,24.0
2015-02-16,6.2,2.746,-5.5,17.0
2015-02-16,5.6,3.167,-5.1,17.7
2015-02-16,4.62,1.931,-3.6,8.9
2015-02-16,4.17,1.974,-2.8,8.2
2015-02-16,5.49,2.162,-2.3,11.9
2015-02-16,5.01,3.052,-1.9,15.3
2015-02-16,5.49,3.601,-2.0,19.8
2015-02-16,6.09,2.068,-2.1,12.6
2015-02-16,6.2,1.807,-2.3,11.2
2015-02-16,6.2,1.958,-2.3,12.1
2015-02-16,4.4,2.172,-2.9,9.6
2015-02-16,3.63,2.727,-3.0,9.9
2015-02-16,3.79,2.117,-2.9,8.0
2015-02-16,3.44,4.363,-3.7,15.0
2015-02-17,3.37,3.346,-3.6,11.3
2015-02-17,3.27,4.346,-3.1,14.2
2015-02-17,3.24,3.008,-3.2,9.7
2015-02-17,3.24,2.087,-1.6,6.8
2015-02-17,3.25,2.333,-1.5,7.6
2015-02-17,3.31,2.085,-1.5,6.9
2015-02-17,5.01,1.696,-2.0,8.5
2015-02-17,5.95,1.551,-1.8,9.2
2015-02-17,6.21,2.098,-1.6,13.0
2015-02-17,6.72,2.498,-1.3,16.8
2015-02-17,6.2,2.193,-1.5,13.6
2015-02-17,5.95,1.84,-1.5,10.9
2015-02-17,4.28,1.606,-1.1,6.9
2015-02-17,3.91,1.649,-0.7,6.4
2015-02-17,5.5,2.111,-0.9,11.6
2015-02-17,5.5,2.651,-1.0,14.6
2015-02-17,5.5,3.07,0.1,16.9
2015-02-17,5.58,1.911,0.3,10.7
2015-02-17,6.95,1.54,0.5,10.7
2015-02-17,6.21,1.85,0.1,11.5
2015-02-17,4.27,2.973,0.1,12.7
2015-02-17,3.43,2.292,-0.6,7.9
2015-02-17,3.39,4.864,-0.8,16.5
2015-02-17,3.33,4.495,-0.9,15.0
2015-02-18,3.23,4.539,0.1,14.7
2015-02-18,3.15,4.576,0.4,14.4
2015-02-18,3.09,4.053,0.8,12.5
2015-02-18,3.06,2.427,0.6,7.4
2015-02-18,3.07,2.607,0.0,8.0
2015-02-18,3.17,1.82,0.5,5.8
2015-02-18,5.07,1.561,0.2,7.9
2015-02-18,5.5,1.804,0.1,9.9
2015-02-18,5.5,1.946,-0.4,10.7
2015-02-18,5.5,2.658,-0.5,14.6
2015-02-18,5.5,2.476,-1.1,13.6
2015-02-18,5.5,1.902,-1.2,10.5
2015-02-18,3.96,1.596,-1.1,6.3
2015-02-18,3.66,1.098,-0.8,4.0
2015-02-18,5.5,2.004,-1.4,11.0
2015-02-18,4.95,2.22,-0.7,11.0
2015-02-18,4.2,2.412,-1.8,10.1
2015-02-18,5.96,1.387,-3.0,8.3
2015-02-18,7.45,1.606,-2.6,12.0
2015-02-18,7.43,2.115,-3.9,15.7
2015-02-18,4.98,2.452,-2.5,12.2
2015-02-18,3.38,1.935,-1.8,6.5
2015-02-18,3.33,4.708,-1.8,15.7
